Date,symbol,Open,High,Low,Close,Volume,Stock,HA_Close,HA_Open,HA_High,HA_Low,EMA_HIGH,EMA_LOW,signal,position
2026-04-09 10:55:00,COINBASE:BTCUSD,70929.89,71016.61,70929.89,70985.69,8.60488949,BTCUSD,70965.52,70901.8837110544,71016.61,70901.8837110544,70934.77884448993,70852.67471566226,,BUY
2026-04-09 11:00:00,COINBASE:BTCUSD,70985.69,71021.48,70962.72,71006.01,9.04237942,BTCUSD,70993.97499999999,70933.70185552721,71021.48,70933.70185552721,70943.03609739566,70863.15521893252,,BUY
2026-04-09 11:05:00,COINBASE:BTCUSD,71006.01,71098.51,70986.0,71081.23,7.200139,BTCUSD,71042.9375,70963.8384277636,71098.51,70963.8384277636,70957.84313573892,70874.85472189133,,BUY
2026-04-09 11:10:00,COINBASE:BTCUSD,71081.23,71081.23,71040.0,71053.09,4.20185465,BTCUSD,71063.8875,71003.3879638818,71081.23,71003.3879638818,70969.59426566855,70890.58284361596,,BUY
2026-04-09 11:15:00,COINBASE:BTCUSD,71053.09,71053.09,70948.62,70968.82,10.61675945,BTCUSD,71005.905,71033.6377319409,71053.09,70948.62,70977.54624036679,70896.110191843,,BUY
2026-04-09 11:20:00,COINBASE:BTCUSD,70968.82,70990.49,70918.28,70970.22,14.38656681,BTCUSD,70961.9525,71019.77136597045,71019.77136597045,70918.28,70978.77897937948,70898.22160214368,EXIT_BUY,
2026-04-09 11:25:00,COINBASE:BTCUSD,70970.21,70997.63,70948.62,70997.63,8.82084108,BTCUSD,70978.5225,70990.86193298522,70997.63,70948.62,70980.57431467668,70903.02144955857,,
2026-04-09 11:30:00,COINBASE:BTCUSD,70997.63,71096.0,70997.63,71032.95,16.19992591,BTCUSD,71031.0525,70984.6922164926,71096.0,70984.6922164926,70991.56723708843,70912.03178769584,BUY,BUY
2026-04-09 11:35:00,COINBASE:BTCUSD,71032.96,71090.29,71010.0,71015.3,9.01977467,BTCUSD,71037.1375,71007.8723582463,71090.29,71007.8723582463,71000.96940498476,70921.36209362958,,BUY
2026-04-09 11:40:00,COINBASE:BTCUSD,71015.3,71068.96,71000.06,71023.45,8.45507421,BTCUSD,71026.9425,71022.50492912316,71068.96,71000.06,71007.44469974811,70928.85713233153,,BUY
2026-04-09 11:45:00,COINBASE:BTCUSD,71023.46,71026.48,70946.82,70955.91,4.15537273,BTCUSD,70988.16750000001,71024.72371456158,71026.48,70946.82,71009.2575854864,70930.56788163328,EXIT_BUY,
2026-04-09 11:50:00,COINBASE:BTCUSD,70955.91,70956.68,70891.32,70899.19,8.35140087,BTCUSD,70925.775,71006.4456072808,71006.4456072808,70891.32,71004.25019639246,70926.8299881444,SELL,SELL
2026-04-09 11:55:00,COINBASE:BTCUSD,70899.19,70899.19,70845.0,70875.76,8.28624047,BTCUSD,70879.785,70966.1103036404,70966.1103036404,70845.0,70994.2444634027,70919.03665594017,,SELL
2026-04-09 12:00:00,COINBASE:BTCUSD,70875.75,70948.49,70821.99,70918.93,16.19486242,BTCUSD,70891.29,70922.9476518202,70948.49,70821.99,70989.8868954596,70909.7941172792,,SELL
2026-04-09 12:05:00,COINBASE:BTCUSD,70918.93,70986.0,70911.05,70930.7,8.90929674,BTCUSD,70936.67,70907.11882591009,70986.0,70907.11882591009,70989.51671493964,70909.91372515737,EXIT_SELL,
2026-04-09 12:10:00,COINBASE:BTCUSD,70933.94,70966.49,70933.94,70944.13,2.83968579,BTCUSD,70944.625,70921.89441295504,70966.49,70921.89441295504,70987.3236944692,70912.20194180905,,
2026-04-09 12:15:00,COINBASE:BTCUSD,70944.13,70964.99,70935.0,70956.15,5.467302,BTCUSD,70950.0675,70933.25970647752,70964.99,70933.25970647752,70985.19667594832,70914.37318544628,,
2026-04-09 12:20:00,COINBASE:BTCUSD,70956.15,70988.76,70916.23,70988.76,10.35753427,BTCUSD,70962.47499999999,70941.66360323876,70988.76,70916.23,70985.53604014372,70914.5500249276,,
2026-04-09 12:25:00,COINBASE:BTCUSD,70988.76,71041.44,70980.25,71041.44,4.22966897,BTCUSD,71012.9725,70952.06930161937,71041.44,70952.06930161937,70990.8602267967,70920.80716541069,BUY,BUY
2026-04-09 12:30:00,COINBASE:BTCUSD,71041.43,71083.15,71019.97,71062.35,19.60651576,BTCUSD,71051.725,70982.52090080969,71083.15,70982.52090080969,70999.64972900655,70930.2512448954,,BUY
2026-04-09 12:35:00,COINBASE:BTCUSD,71062.35,71109.01,71038.98,71095.69,16.22789353,BTCUSD,71076.50749999999,71017.12295040485,71109.01,71017.12295040485,71010.06499291069,70940.60636442917,,BUY
2026-04-09 12:40:00,COINBASE:BTCUSD,71095.69,71128.5,71058.52,71100.35,8.9408454,BTCUSD,71095.76500000001,71046.81522520242,71128.5,71046.81522520242,71021.34451739538,70951.83623448353,,BUY
2026-04-09 12:45:00,COINBASE:BTCUSD,71100.35,71100.35,70990.4,71038.97,6.32771139,BTCUSD,71057.5175,71071.29011260121,71100.35,70990.4,71028.86884907201,70955.50897405653,,BUY
2026-04-09 12:50:00,COINBASE:BTCUSD,71038.98,71038.98,70985.97,71004.35,3.71789347,BTCUSD,71017.07,71064.4038063006,71064.4038063006,70985.97,71029.83181582706,70958.41002414639,EXIT_BUY,
2026-04-09 12:55:00,COINBASE:BTCUSD,71004.36,71022.34,70985.97,71002.93,3.60881981,BTCUSD,71003.9,71040.7369031503,71040.7369031503,70985.97,71029.11830955782,70961.03478375149,,
2026-04-09 13:00:00,COINBASE:BTCUSD,71002.93,71052.72,70964.0,71038.01,10.10082123,BTCUSD,71014.415,71022.31845157515,71052.72,70964.0,71031.36608959993,70961.31718529896,,
2026-04-09 13:05:00,COINBASE:BTCUSD,71038.01,71090.33,71033.41,71049.15,15.8730661,BTCUSD,71052.725,71018.36672578758,71090.33,71018.36672578758,71036.98170011422,70968.18316765144,BUY,BUY
2026-04-09 13:10:00,COINBASE:BTCUSD,71052.01,71052.02,70980.4,71017.89,13.63252402,BTCUSD,71025.58,71035.54586289379,71052.02,70980.4,71038.41391915096,70969.34667549416,EXIT_BUY,
2026-04-09 13:15:00,COINBASE:BTCUSD,71016.78,71033.4,70975.0,70994.61,6.28137223,BTCUSD,71004.9475,71030.5629314469,71033.4,70975.0,71037.93640304134,70969.88508735187,,
2026-04-09 13:20:00,COINBASE:BTCUSD,70993.0,71044.56,70983.18,70995.99,8.11881651,BTCUSD,71004.1825,71017.75521572345,71044.56,70983.18,71038.56722179931,70971.15126950883,,
2026-04-09 13:25:00,COINBASE:BTCUSD,70995.98,71037.7,70960.97,70992.56,5.77577965,BTCUSD,70996.80249999999,71010.96885786172,71037.7,70960.97,71038.48462924699,70970.18162479371,,
2026-04-09 13:30:00,COINBASE:BTCUSD,70992.56,71023.49,70930.18,71013.87,7.42559181,BTCUSD,70990.025,71003.88567893085,71023.49,70930.18,71037.0565693187,70966.37194624192,,
2026-04-09 13:35:00,COINBASE:BTCUSD,71011.08,71024.99,70983.18,70983.62,4.39208205,BTCUSD,71000.7175,70996.95533946542,71024.99,70983.18,71035.90737224072,70967.9727132665,,
2026-04-09 13:40:00,COINBASE:BTCUSD,70983.62,70989.92,70877.16,70958.75,10.06592857,BTCUSD,70952.36249999999,70998.83641973272,70998.83641973272,70877.16,71031.5276225035,70959.3238834316,SELL,SELL
2026-04-09 13:45:00,COINBASE:BTCUSD,70958.74,70972.02,70904.05,70943.41,6.10936429,BTCUSD,70944.555,70975.59945986635,70975.59945986635,70904.05,71025.86022988413,70954.05970405716,,SELL
2026-04-09 13:50:00,COINBASE:BTCUSD,70943.41,71029.4,70935.76,71022.24,8.53442134,BTCUSD,70982.7025,70960.07722993317,71029.4,70935.76,71026.19735084755,70952.31687509934,EXIT_SELL,
2026-04-09 13:55:00,COINBASE:BTCUSD,71022.25,71029.49,70980.39,70994.21,6.67318589,BTCUSD,71006.585,70971.3898649666,71029.49,70971.3898649666,71026.51093648112,70954.99050604226,,
2026-04-09 14:00:00,COINBASE:BTCUSD,70994.22,71122.68,70994.21,71088.47,11.52911305,BTCUSD,71049.89499999999,70988.98743248329,71122.68,70988.98743248329,71035.6698949115,70958.725695943,BUY,BUY
2026-04-09 14:05:00,COINBASE:BTCUSD,71088.46,71164.85,71078.04,71145.02,10.00472319,BTCUSD,71119.0925,71019.44121624164,71164.85,71019.44121624164,71047.97276206278,70970.08896299604,,BUY
2026-04-09 14:10:00,COINBASE:BTCUSD,71145.02,71363.49,71138.59,71337.01,50.5894121,BTCUSD,71246.0275,71069.26685812083,71363.49,71069.26685812083,71078.02202281871,70986.13668080594,,BUY
2026-04-09 14:15:00,COINBASE:BTCUSD,71337.02,71391.25,71248.23,71275.51,36.97995995,BTCUSD,71313.0025,71157.64717906041,71391.25,71157.64717906041,71107.85325874074,71011.09794930062,,BUY
2026-04-09 14:20:00,COINBASE:BTCUSD,71276.12,71276.13,71216.18,71269.49,9.94678159,BTCUSD,71259.48,71235.3248395302,71276.13,71216.18,71123.87961505115,71030.62957317675,,BUY
2026-04-09 14:25:00,COINBASE:BTCUSD,71269.49,71306.82,71242.66,71260.01,14.2873688,BTCUSD,71269.745,71247.4024197651,71306.82,71242.66,71141.3025088558,71050.82294715992,,BUY
2026-04-09 14:30:00,COINBASE:BTCUSD,71260.0,71260.01,71131.06,71139.57,23.61687006,BTCUSD,71197.66,71258.57370988255,71260.01,71131.06,71152.60798420287,71058.46457123994,,BUY
2026-04-09 14:35:00,COINBASE:BTCUSD,71139.57,71249.27,71114.18,71242.98,13.42328926,BTCUSD,71186.5,71228.11685494127,71249.27,71114.18,71161.81389046926,71063.77080255041,,BUY
2026-04-09 14:40:00,COINBASE:BTCUSD,71242.98,71346.13,71228.71,71333.99,19.25614069,BTCUSD,71287.9525,71207.30842747063,71346.13,71207.30842747063,71179.36780566267,71079.47929754561,,BUY
2026-04-09 14:45:00,COINBASE:BTCUSD,71333.99,71513.28,71333.98,71383.57,62.27555472,BTCUSD,71391.205,71247.63046373532,71513.28,71247.63046373532,71211.16896702812,71103.71745968412,,BUY
2026-04-09 14:50:00,COINBASE:BTCUSD,71383.58,71389.18,71281.16,71296.58,21.71389396,BTCUSD,71337.625,71319.41773186767,71389.18,71281.16,71228.12239873972,71120.61674923802,,BUY
2026-04-09 14:55:00,COINBASE:BTCUSD,71296.56,71304.91,71237.08,71297.22,10.92608326,BTCUSD,71283.9425,71328.52136593383,71328.52136593383,71237.08,71235.43550362166,71131.70848740583,,BUY
2026-04-09 15:00:00,COINBASE:BTCUSD,71295.66,71358.6,71248.23,71252.74,13.70807625,BTCUSD,71288.8075,71306.23193296691,71358.6,71248.23,71247.1654556577,71142.80577431957,,BUY
2026-04-09 15:05:00,COINBASE:BTCUSD,71252.75,71259.38,71206.38,71245.44,11.36327363,BTCUSD,71240.9875,71297.51971648345,71297.51971648345,71206.38,71248.32874559506,71148.86046247961,EXIT_BUY,
2026-04-09 15:10:00,COINBASE:BTCUSD,71245.44,71288.46,71243.97,71288.37,3.35162123,BTCUSD,71266.56,71269.25360824174,71288.46,71243.97,71252.1507698241,71157.91851367203,BUY,BUY
2026-04-09 15:15:00,COINBASE:BTCUSD,71288.38,71372.91,71279.07,71359.26,15.43233776,BTCUSD,71324.905,71267.90680412087,71372.91,71267.90680412087,71263.65164888848,71169.45675046518,,BUY
2026-04-09 15:20:00,COINBASE:BTCUSD,71359.25,71449.11,71340.29,71448.65,13.9141297,BTCUSD,71399.32499999998,71296.40590206043,71449.11,71296.40590206043,71281.31434899433,71185.7265837542,,BUY
2026-04-09 15:25:00,COINBASE:BTCUSD,71448.66,71585.22,71446.0,71540.24,45.19713009,BTCUSD,71505.03,71347.8654510302,71585.22,71347.8654510302,71310.2577443282,71210.51452815857,,BUY
2026-04-09 15:30:00,COINBASE:BTCUSD,71540.04,71548.49,71488.17,71508.55,22.43475659,BTCUSD,71521.3125,71426.4477255151,71548.49,71426.4477255151,71332.94653058266,71236.95790642919,,BUY
2026-04-09 15:35:00,COINBASE:BTCUSD,71508.54,71508.55,71396.1,71396.1,13.4637828,BTCUSD,71452.32250000001,71473.88011275756,71508.55,71396.1,71349.67067052716,71252.11429629308,,BUY
2026-04-09 15:40:00,COINBASE:BTCUSD,71396.11,71416.09,71357.05,71388.99,10.28962602,BTCUSD,71389.56,71463.10130637878,71463.10130637878,71357.05,71355.99632095314,71262.1081728366,,BUY
2026-04-09 15:45:00,COINBASE:BTCUSD,71388.98,71443.49,71385.0,71417.05,11.05814344,BTCUSD,71408.63,71426.33065318939,71443.49,71385.0,71364.32905229094,71273.81215637598,,BUY
2026-04-09 15:50:00,COINBASE:BTCUSD,71417.05,71504.71,71412.85,71473.73,15.25590369,BTCUSD,71452.085,71417.4803265947,71504.71,71412.85,71377.69866635847,71287.05385576874,,BUY
2026-04-09 15:55:00,COINBASE:BTCUSD,71473.73,71485.38,71412.71,71413.17,5.39764334,BTCUSD,71446.2475,71434.78266329734,71485.38,71412.71,71387.95403146719,71299.02110760029,,BUY
2026-04-09 16:00:00,COINBASE:BTCUSD,71413.16,71413.17,71362.62,71397.33,10.05190392,BTCUSD,71396.57,71440.51508164867,71440.51508164867,71362.62,71390.35555227984,71305.07814497169,,BUY
2026-04-09 16:05:00,COINBASE:BTCUSD,71397.33,71416.9,71368.2,71402.72,10.87623814,BTCUSD,71396.2875,71418.54254082433,71418.54254082433,71368.2,71392.88359491985,71311.08975021247,,BUY
2026-04-09 16:10:00,COINBASE:BTCUSD,71402.72,71450.91,71379.36,71421.21,10.98920754,BTCUSD,71413.55,71407.41502041217,71450.91,71379.36,71398.4099192132,71317.59167876367,,BUY
2026-04-09 16:15:00,COINBASE:BTCUSD,71421.22,71476.45,71415.63,71427.08,9.54092982,BTCUSD,71435.095,71410.48251020609,71476.45,71410.48251020609,71405.84230785957,71326.92866173855,,BUY
2026-04-09 16:20:00,COINBASE:BTCUSD,71427.08,71427.08,71326.35,71350.34,6.52309369,BTCUSD,71382.7125,71422.78875510304,71427.08,71326.35,71407.86494520628,71326.87355109678,EXIT_BUY,
2026-04-09 16:25:00,COINBASE:BTCUSD,71350.34,71381.73,71284.5,71284.51,8.48822529,BTCUSD,71325.27,71402.75062755152,71402.75062755152,71284.5,71405.37590280568,71322.83797480185,,
2026-04-09 16:30:00,COINBASE:BTCUSD,71284.51,71368.2,71267.95,71337.23,12.71177758,BTCUSD,71314.47249999999,71364.01031377577,71368.2,71267.95,71401.83534063371,71317.61054863024,SELL,SELL
2026-04-09 16:35:00,COINBASE:BTCUSD,71337.22,71337.23,71264.8,71276.98,12.62959149,BTCUSD,71304.0575,71339.24140688789,71339.24140688789,71264.8,71395.68245104955,71312.58097257021,,SELL
2026-04-09 16:40:00,COINBASE:BTCUSD,71276.98,71276.98,71195.22,71202.0,15.01191592,BTCUSD,71237.795,71321.64945344394,71321.64945344394,71195.22,71384.3774557115,71301.40373708733,,SELL
2026-04-09 16:45:00,COINBASE:BTCUSD,71206.38,71224.49,71150.58,71224.49,11.18507775,BTCUSD,71201.485,71279.72222672196,71279.72222672196,71150.58,71369.15007897707,71287.03957165044,,SELL
2026-04-09 16:50:00,COINBASE:BTCUSD,71224.48,71247.49,71161.75,71190.0,31.40217737,BTCUSD,71205.93,71240.60361336099,71247.49,71161.75,71357.56340478877,71275.10723149325,,SELL
2026-04-09 16:55:00,COINBASE:BTCUSD,71190.0,71190.0,71055.81,71084.61,21.69655636,BTCUSD,71130.105,71223.26680668049,71223.26680668049,71055.81,71341.60498528508,71254.22178087484,,SELL
2026-04-09 17:00:00,COINBASE:BTCUSD,71084.62,71188.51,71084.62,71136.62,25.10670165,BTCUSD,71123.5925,71176.68590334024,71188.51,71084.62,71327.02451049603,71238.06923031533,,SELL
2026-04-09 17:05:00,COINBASE:BTCUSD,71136.62,71187.01,71092.0,71182.76,5.09651585,BTCUSD,71149.5975,71150.13920167013,71187.01,71092.0,71313.6897952107,71224.15787504721,,SELL
2026-04-09 17:10:00,COINBASE:BTCUSD,71182.75,71218.5,71150.59,71175.68,5.77610003,BTCUSD,71181.88,71149.86835083507,71218.5,71149.86835083507,71304.62410042873,71217.151410757,,SELL
2026-04-09 17:15:00,COINBASE:BTCUSD,71175.69,71226.2,71165.0,71221.1,2.28501763,BTCUSD,71196.9975,71165.87417541753,71226.2,71165.0,71297.15513848314,71212.18460973252,,SELL
2026-04-09 17:20:00,COINBASE:BTCUSD,71221.1,71228.69,71180.0,71192.44,7.71403178,BTCUSD,71205.5575,71181.43583770876,71228.69,71180.0,71290.6346491038,71209.11940880562,,SELL
2026-04-09 17:25:00,COINBASE:BTCUSD,71192.43,71192.43,71140.0,71152.8,4.7455408,BTCUSD,71169.415,71193.49666885438,71193.49666885438,71140.0,71281.28182537963,71202.53660796699,,SELL
2026-04-09 17:30:00,COINBASE:BTCUSD,71152.8,71221.11,71152.8,71209.85,6.17617209,BTCUSD,71184.14000000001,71181.45583442718,71221.11,71152.8,71275.55117534347,71197.79978816061,,SELL
2026-04-09 17:35:00,COINBASE:BTCUSD,71209.77,71252.6,71169.66,71234.29,12.98284322,BTCUSD,71216.58,71182.7979172136,71252.6,71169.66,71273.36534912029,71195.11980833579,EXIT_SELL,
2026-04-09 17:40:00,COINBASE:BTCUSD,71234.29,71254.5,71198.01,71200.88,19.92088185,BTCUSD,71221.92,71199.6889586068,71254.5,71198.01,71271.56864920407,71195.39506468475,,
2026-04-09 17:45:00,COINBASE:BTCUSD,71200.87,71251.98,71158.95,71165.0,16.8005666,BTCUSD,71194.2,71210.80447930339,71251.98,71158.95,71269.70306356558,71191.92410614336,,
2026-04-09 17:50:00,COINBASE:BTCUSD,71164.53,71164.53,71045.0,71112.0,15.47555129,BTCUSD,71121.515,71202.50223965169,71202.50223965169,71045.0,71259.68658132125,71177.93133412971,SELL,SELL
2026-04-09 17:55:00,COINBASE:BTCUSD,71111.54,71330.31,71106.83,71273.34,11.5165498,BTCUSD,71205.505,71162.00861982585,71330.31,71106.83,71266.41262119541,71171.15977849832,EXIT_SELL,
2026-04-09 18:00:00,COINBASE:BTCUSD,71275.85,71300.0,71174.34,71235.0,9.41263532,BTCUSD,71246.2975,71183.75680991293,71300.0,71174.34,71269.6114191768,71171.46265673658,,
2026-04-09 18:05:00,COINBASE:BTCUSD,71234.32,71277.63,71130.13,71151.34,14.8007172,BTCUSD,71198.35500000001,71215.02715495646,71277.63,71130.13,71270.3750935409,71167.52621323786,,
2026-04-09 18:10:00,COINBASE:BTCUSD,71151.33,71316.71,71136.63,71210.0,38.9546977,BTCUSD,71203.66750000001,71206.69107747823,71316.71,71136.63,71274.78794177511,71164.58371673901,,
2026-04-09 18:15:00,COINBASE:BTCUSD,71210.0,71234.27,71095.0,71153.39,23.51306595,BTCUSD,71173.16500000001,71205.17928873912,71234.27,71095.0,71270.92909017748,71157.9566960972,,
2026-04-09 18:20:00,COINBASE:BTCUSD,71153.39,71228.59,71150.59,71208.0,11.77652633,BTCUSD,71185.14249999999,71189.17214436957,71228.59,71150.59,71266.89679587485,71157.2551059927,,
2026-04-09 18:25:00,COINBASE:BTCUSD,71208.0,71310.37,71198.29,71290.07,47.11490883,BTCUSD,71251.6825,71187.15732218478,71310.37,71187.15732218478,71271.03710102962,71161.16319113626,,
2026-04-09 18:30:00,COINBASE:BTCUSD,71290.08,71362.49,71163.49,71180.55,19.64327114,BTCUSD,71249.1525,71219.41991109238,71362.49,71163.49,71279.74690093157,71161.38479198042,,
2026-04-09 18:35:00,COINBASE:BTCUSD,71181.27,71192.43,71107.98,71137.28,20.0611269,BTCUSD,71154.73999999999,71234.28620554619,71234.28620554619,71107.98,71271.43100560475,71156.29862131563,SELL,SELL
2026-04-09 18:40:00,COINBASE:BTCUSD,71136.16,71140.02,71100.76,71111.2,20.36858842,BTCUSD,71122.035,71194.51310277308,71194.51310277308,71100.76,71258.91567173763,71151.00922880937,,SELL
2026-04-09 18:45:00,COINBASE:BTCUSD,71111.2,71147.79,71100.36,71126.01,21.99181654,BTCUSD,71121.34,71158.27405138654,71158.27405138654,71100.36,71248.33227442928,71146.18549273229,,SELL
2026-04-09 18:50:00,COINBASE:BTCUSD,71126.01,71131.1,71058.49,71106.84,16.86408912,BTCUSD,71105.60999999999,71139.80702569327,71139.80702569327,71058.49,71237.16729591221,71137.8335410435,,SELL
2026-04-09 18:55:00,COINBASE:BTCUSD,71106.83,71151.18,71093.15,71105.15,23.19567508,BTCUSD,71114.0775,71122.70851284663,71151.18,71093.15,71228.97802963485,71133.57796570602,,SELL
2026-04-09 19:00:00,COINBASE:BTCUSD,71105.56,71176.98,70906.78,70988.76,58.92703222,BTCUSD,71044.51999999999,71118.39300642331,71176.98,70906.78,71224.0258363363,71111.9781594483,,SELL
2026-04-09 19:05:00,COINBASE:BTCUSD,70991.55,71111.53,70802.73,70947.82,77.71586497,BTCUSD,70963.4075,71081.45650321165,71111.53,70802.73,71213.31194716142,71082.52595378656,,SELL
2026-04-09 19:10:00,COINBASE:BTCUSD,70946.91,70968.35,70804.62,70893.9,49.45119359,BTCUSD,70903.445,71022.43200160583,71022.43200160583,70804.62,71189.98223790796,71056.05872009261,,SELL
2026-04-09 19:15:00,COINBASE:BTCUSD,70893.62,70914.87,70733.15,70879.55,57.67200606,BTCUSD,70855.2975,70962.93850080292,70962.93850080292,70733.15,71163.78107239291,71025.30550865522,,SELL
2026-04-09 19:20:00,COINBASE:BTCUSD,70877.08,70877.08,70727.0,70739.43,57.18215598,BTCUSD,70805.14749999999,70909.11800040146,70909.11800040146,70727.0,71136.4762083555,70996.89546021186,,SELL
2026-04-09 19:25:00,COINBASE:BTCUSD,70739.42,70838.01,70623.2,70797.2,118.44035353,BTCUSD,70749.4575,70857.13275020072,70857.13275020072,70623.2,71108.05085517878,70961.30541638215,,SELL
2026-04-09 19:30:00,COINBASE:BTCUSD,70797.16,70824.14,70700.71,70785.09,70.62982297,BTCUSD,70776.775,70803.29512510035,70824.14,70700.71,71081.01172611413,70936.48680529813,,SELL
2026-04-09 19:35:00,COINBASE:BTCUSD,70785.09,70785.09,70668.42,70677.75,52.71274136,BTCUSD,70729.0875,70790.03506255017,70790.03506255017,70668.42,71052.82870457944,70910.95663336497,,SELL
2026-04-09 19:40:00,COINBASE:BTCUSD,70681.07,70849.26,70640.02,70785.1,64.15512848,BTCUSD,70738.86250000002,70759.56128127509,70849.26,70640.02,71033.4412089052,70885.15314447306,,SELL
2026-04-09 19:45:00,COINBASE:BTCUSD,70785.1,70829.99,70580.16,70605.14,77.87657177,BTCUSD,70700.0975,70749.21189063755,70829.99,70580.16,71014.06490329519,70856.10617833278,,SELL
2026-04-09 19:50:00,COINBASE:BTCUSD,70604.92,70713.53,70592.58,70697.26,38.29998897,BTCUSD,70652.07250000001,70724.65469531878,70724.65469531878,70592.58,70985.44253155279,70831.00844706298,,SELL
2026-04-09 19:55:00,COINBASE:BTCUSD,70697.26,70706.0,70511.78,70634.43,49.08079263,BTCUSD,70637.3675,70688.3635976594,70706.0,70511.78,70958.82895711919,70800.60573781889,,SELL
2026-04-09 20:00:00,COINBASE:BTCUSD,70634.69,70687.43,70598.16,70655.6,29.56450152,BTCUSD,70643.97,70662.8655488297,70687.43,70598.16,70932.98143739355,70781.32519135994,,SELL
2026-04-09 20:05:00,COINBASE:BTCUSD,70655.6,70830.0,70591.62,70809.27,50.627024,BTCUSD,70721.6225,70653.41777441485,70830.0,70591.62,70923.17368145131,70763.25803027804,,SELL
2026-04-09 20:10:00,COINBASE:BTCUSD,70809.28,70918.0,70799.05,70893.9,40.34954932,BTCUSD,70855.0575,70687.52013720742,70918.0,70687.52013720742,70922.68094988453,70766.66678929918,EXIT_SELL,
2026-04-09 20:15:00,COINBASE:BTCUSD,70893.9,71046.23,70892.99,71037.89,60.43275582,BTCUSD,70967.7525,70771.2888186037,71046.23,70771.2888186037,70934.44752608599,70778.69757127069,BUY,BUY
2026-04-09 20:20:00,COINBASE:BTCUSD,71037.9,71261.99,71033.4,71170.12,143.65589307,BTCUSD,71125.85250000001,70869.52065930185,71261.99,70869.52065930185,70965.64204741114,70802.95494543538,,BUY
2026-04-09 20:25:00,COINBASE:BTCUSD,71170.11,71251.76,71087.67,71132.04,74.69398345,BTCUSD,71160.39499999999,70997.68657965094,71251.76,70997.68657965094,70992.89137622912,70830.07066491773,,BUY
2026-04-09 20:30:00,COINBASE:BTCUSD,71132.04,71165.98,71024.0,71071.45,64.76780925,BTCUSD,71098.3675,71079.04078982546,71165.98,71024.0,71009.37600706443,70848.54012540176,,BUY
2026-04-09 20:35:00,COINBASE:BTCUSD,71072.46,71091.99,70928.0,70939.99,36.51538559,BTCUSD,71008.11,71088.70414491273,71091.99,70928.0,71017.24400639163,70856.10773250635,EXIT_BUY,
2026-04-09 20:40:00,COINBASE:BTCUSD,70938.55,71371.33,70938.54,71348.67,64.09919344,BTCUSD,71149.27249999999,71048.40707245636,71371.33,70938.54,71050.96648197337,70863.9584246486,BUY,BUY
2026-04-09 20:45:00,COINBASE:BTCUSD,71349.01,71557.91,71337.2,71395.35,86.71907832,BTCUSD,71409.8675,71098.83978622817,71557.91,71098.83978622817,71099.24681702352,70909.02905087254,,BUY
2026-04-09 20:50:00,COINBASE:BTCUSD,71398.87,71632.25,71397.16,71480.35,90.73703542,BTCUSD,71477.1575,71254.35364311408,71632.25,71254.35364311408,71150.00902492604,70955.5177126942,,BUY
2026-04-09 20:55:00,COINBASE:BTCUSD,71480.35,71480.36,71337.51,71346.47,42.86311713,BTCUSD,71411.17250000002,71365.75557155703,71480.36,71337.51,71181.47102255213,70991.89793053285,,BUY
2026-04-09 21:00:00,COINBASE:BTCUSD,71349.99,72239.38,71289.2,72205.19,212.62218044,BTCUSD,71770.94,71388.46403577852,72239.38,71289.2,71282.22425849954,71020.21241333925,,BUY
2026-04-09 21:05:00,COINBASE:BTCUSD,72202.66,72217.4,71842.02,71887.1,162.2879519,BTCUSD,72037.29500000001,71579.70201788927,72217.4,71579.70201788927,71371.28861483291,71098.47980254504,TARGET_PROFIT_BUY,
2026-04-09 21:10:00,COINBASE:BTCUSD,71887.1,72101.13,71881.72,72082.45,139.91198081,BTCUSD,71988.1,71808.49850894464,72101.13,71808.49850894464,71440.79731818216,71173.07410706456,BUY,BUY
2026-04-09 21:15:00,COINBASE:BTCUSD,72082.44,72349.32,72051.56,72118.71,527.21768808,BTCUSD,72150.5075,71898.29925447232,72349.32,71898.29925447232,71527.32328787909,71256.73943020127,,BUY
2026-04-09 21:20:00,COINBASE:BTCUSD,72118.71,72254.0,72088.02,72244.49,101.0334148,BTCUSD,72176.30500000001,72024.40337723616,72254.0,72024.40337723616,71596.53059379537,71335.90900827733,,BUY
2026-04-09 21:25:00,COINBASE:BTCUSD,72244.49,72369.99,72091.99,72158.09,108.71536536,BTCUSD,72216.14000000001,72100.35418861808,72369.99,72091.99,71670.19339438628,71407.91672177473,,BUY
2026-04-09 21:30:00,COINBASE:BTCUSD,72158.09,72416.25,72154.99,72319.59,140.7199346,BTCUSD,72262.23000000001,72158.24709430904,72416.25,72154.99,71741.24640444473,71479.06655779619,,BUY
2026-04-09 21:35:00,COINBASE:BTCUSD,72322.37,72322.37,72079.65,72131.97,123.21751399,BTCUSD,72214.09,72210.23854715453,72322.37,72079.65,71796.59150878333,71536.26498086323,,BUY
2026-04-09 21:40:00,COINBASE:BTCUSD,72133.97,72327.42,72125.12,72189.09,84.80318633,BTCUSD,72193.9,72212.16427357726,72327.42,72125.12,71847.14660318491,71592.3464112572,,BUY
2026-04-09 21:45:00,COINBASE:BTCUSD,72187.03,72402.71,72156.09,72331.22,182.72145671,BTCUSD,72269.2625,72203.03213678862,72402.71,72156.09,71900.05740288159,71646.03627685175,,BUY
